relative_time,AccZ,AccY,AccX
5327,-0.8500502705574036,-8.533403396606445,
5361,,,1.5397813320159912
5362,-1.6971094608306885,-7.705487251281738,
5399,-2.727219581604004,-9.969695091247559,1.4374881982803345
5434,-2.2636101245880127,-9.915857315063477,2.4149563312530518
5469,-1.6636099815368652,,0.012562318705022335
5470,,-8.878568649291992,
5505,-1.0707881450653076,-9.135198593139648,-3.401397466659546
5541,-1.622931957244873,-7.300501823425293,2.7798616886138916
5576,,,5.149952411651611
5577,0.8997012972831726,-8.776275634765625,
5611,,,4.265804767608643
5612,2.0554347038269043,-10.27059268951416,
5648,0.4342973232269287,-9.601201057434082,2.547757863998413
5682,,,0.8943174481391907
5683,-2.1236300468444824,-9.678967475891113,
5718,-1.3860424757003784,,-0.1423729509115219
5719,,-9.868000984191895,
5756,-1.0701899528503418,-9.908679008483887,-1.3920245170593262
5791,-2.1260228157043457,,-3.046063184738159
5792,,-9.955936431884766,
5827,-1.7120646238327026,-10.836495399475098,-1.9154545068740845
5862,,,-0.19740787148475647
5863,-0.47557350993156433,-11.404790878295898,
5898,-0.5760720372200012,-11.634501457214355,0.46719861030578613
5934,-1.7988044023513794,,0.37926238775253296
5970,-2.813361167907715,-12.742379188537598,-0.20997019112110138
6006,-4.903491973876953,-12.493525505065918,-1.1676974296569824
6041,-5.589633464813232,-12.41994571685791,-0.16749759018421173
6076,-3.747758388519287,,-0.07417750358581543
6077,,-12.919447898864746,
6113,-5.07517671585083,,0.4175475537776947
6114,,-13.116257667541504,
6148,,,2.0470597743988037
6149,-4.629513740539551,-12.456436157226562,
6186,-5.344369411468506,-11.751152038574219,1.810768485069275
6220,-4.893322467803955,-10.75813102722168,1.6420745849609375
6255,-4.585246562957764,,1.7138592004776
6256,,-8.61176872253418,
6292,-5.304289817810059,-5.867799282073975,1.633699655532837
6327,,,1.843071699142456
6328,-5.625525951385498,-3.944568157196045,
6363,,,1.3710874319076538
6364,-6.273382663726807,-3.224926710128784,
6398,,,0.6376872062683105
6399,-7.013961315155029,-3.3535408973693848,
6436,-6.534798622131348,-2.795415163040161,-1.1240284442901611
6470,-6.341578006744385,-2.294118642807007,-3.6634113788604736
6505,,,-6.333801746368408
6506,-5.264808177947998,-0.5964110493659973,
6542,-5.806782245635986,-1.4063814878463745,-4.07258415222168
6577,-5.827121257781982,,-3.4779677391052246
6578,,-1.9166508913040161,
6612,,,-3.8560338020324707
6613,-5.929414749145508,,
6614,,-3.228515863418579,
6648,,,-5.166104316711426
6649,-5.289334297180176,,
6650,,-2.7912275791168213,
6685,,,-5.277370452880859
6686,-6.227919101715088,-3.187239646911621,
6721,-8.179265975952148,-3.3266217708587646,-6.3224358558654785
6756,,,-4.934000492095947
6757,-7.259225845336914,-0.8817551732063293,
6799,,,-2.5884358882904053
6800,-7.81974458694458,-1.1886346340179443,
6827,,,-1.8873388767242432
6828,-9.985248565673828,-2.148754835128784,
6862,-7.937591075897217,-0.7166503667831421,-0.9595218896865845
6898,-8.884550094604492,-2.846860647201538,-4.012165546417236
6934,,,-3.242274761199951
6935,-9.550353050231934,-2.853440999984741,
6972,-7.581658363342285,-2.4610180854797363,-1.0654042959213257
7009,-8.801998138427734,-3.716651678085327,-1.2849457263946533
7041,,,-0.7962117195129395
7042,-7.725826263427734,-3.6358940601348877,
7078,,,-2.262413740158081
7079,-7.416553974151611,-4.432105541229248,
7114,-7.808976650238037,,-2.8767709732055664
7115,,-5.848058700561523,
7148,,,-2.3880369663238525
7149,-8.395816802978516,-6.333801746368408,
7186,-10.715060234069824,-6.726224422454834,-1.8592232465744019
16143,,,-0.747757077217102
16144,-10.118050575256348,-7.945367813110352,3.823132276535034
16145,,-6.2291154861450195,
16146,,-10.88973617553711,
16148,,-9.911669731140137,
16149,,-10.14616584777832,
16159,0.49351966381073,,2.630908489227295
16160,,-8.392227172851562,
16195,-2.4981069564819336,-7.736593723297119,2.6015963554382324
16231,-2.441875457763672,-7.10429048538208,4.020540237426758
16267,-0.6897311210632324,-8.26660442352295,5.267798900604248
25656,,,3.3882367610931396
25657,-0.3720839321613312,,5.652445316314697
25658,0.21655045449733734,-7.627720355987549,
25659,,-2.7457640171051025,
25673,-0.12203395366668701,-2.710469961166382,10.254441261291504
25707,-0.729810893535614,-1.1832507848739624,8.96829891204834
25743,-0.8835497498512268,-1.7563318014144897,8.37009334564209
25780,,,6.181857109069824
25781,-0.5796613097190857,-2.788834810256958,
25816,-1.2646067142486572,,4.0803608894348145
25817,,-2.337787628173828,
25850,-0.3523431420326233,-1.5355939865112305,4.467998027801514
25885,,,7.914859294891357
25886,0.4307080805301666,-1.6408780813217163,
25922,-0.373878538608551,-2.2881367206573486,8.544171333312988
25957,,,7.04925537109375
25958,-0.9954141974449158,-1.9716858863830566,
25994,,,6.309275150299072
25995,-0.5904290080070496,-1.6139588356018066,
26028,,,7.253841876983643
26029,0.24885354936122894,-2.1672990322113037,
26065,0.058624155819416046,-2.5980072021484375,10.03848934173584
26102,-0.7740781307220459,-3.517449378967285,12.08913803100586
26137,-1.2735798358917236,-3.991826295852661,10.644471168518066
26173,-1.4171491861343384,-3.1028928756713867,9.001798629760742
26209,-1.164108157157898,-3.1615169048309326,9.753145217895508
26245,-0.6675975322723389,,11.637493133544922
26246,,-6.197410583496094,
26280,-0.12143574655056,,10.445268630981445
26281,,-6.27996301651001,
26317,-0.7184450030326843,-4.153940200805664,8.538188934326172
36159,-0.7597211599349976,,9.734002113342285
36160,-0.11186445504426956,-4.300500392913818,
36185,,,8.970691680908203
36186,0.5330012440681458,-7.827520847320557,
36221,,,7.886145114898682
36222,-0.12442677468061447,-7.463213920593262,
36258,-0.7722834944725037,-6.63769006729126,4.511667251586914
38047,,,6.387042045593262
38048,-0.10289137065410614,-6.50189733505249,7.046862602233887
38052,-0.6951149702072144,-6.353542327880859,5.624329566955566
38086,-0.16510476171970367,-4.866403102874756,5.401198863983154
38122,1.638485312461853,-7.121040344238281,8.130212783813477
38158,1.4231312274932861,-6.628118515014648,8.01236629486084
38194,,,7.753942012786865
38195,0.9924231767654419,,
38196,,-6.55693244934082,
38230,,,8.133204460144043
38231,0.9320043921470642,-8.10389232635498,
38265,0.3655036687850952,,7.346563816070557
38266,,-7.664210796356201,
44501,,,7.933403491973877
44502,-0.268594354391098,-6.767500877380371,8.814560890197754
44503,,-5.676971912384033,
44509,,,8.449056625366211
44510,-0.5132604837417603,-6.212964057922363,
44545,0.2763710021972656,-8.483154296875,11.443076133728027
44582,1.6929219961166382,-9.044869422912598,11.130812644958496
44618,1.8161523342132568,-7.548159122467041,9.597611427307129
44652,0.5377869009971619,-5.894120216369629,9.181260108947754
44693,,,8.754141807556152
44694,0.8865407705307007,-5.443073272705078,
44724,,,8.394619941711426
44725,0.9667003750801086,-7.168298244476318,
44760,,,8.579465866088867
44761,1.4769697189331055,-8.063812255859375,
44798,0.4624129831790924,-9.176474571228027,9.521040916442871
44833,-0.7148557901382446,-6.927819728851318,7.340581893920898
44869,-0.07118647545576096,-4.5445685386657715,6.653243541717529
44905,0.7262216806411743,,9.56052303314209
44906,,-7.87358283996582,
44941,0.7746763229370117,,10.960922241210938
44942,,-9.853045463562012,
44976,,,9.050851821899414
44977,0.6562315821647644,-5.6153564453125,
45014,-0.372682124376297,-4.981856822967529,10.255638122558594
45048,0.27038896083831787,-6.949355125427246,10.716854095458984
45083,3.0999016761779785,,7.106683254241943
45084,,-7.228118896484375,
45119,,,4.487739086151123
45120,0.8512466549873352,-5.065007209777832,
45156,-0.5778666734695435,-3.129812002182007,3.8219358921051025
45192,-0.10468599200248718,-2.441277265548706,2.132004976272583
45227,0.9834501147270203,-2.4335005283355713,3.3714871406555176
45263,0.037088751792907715,-3.046063184738159,2.847458839416504
45299,0.7094719409942627,-4.202992916107178,5.7888360023498535
45334,,,8.650053977966309
45335,0.39900317788124084,-6.142973899841309,
45370,0.030508488416671753,-8.199604988098145,11.265409469604492
45407,-0.4456632137298584,-8.46161937713623,9.053244590759277
45442,-0.24945175647735596,-6.242276191711426,5.858826160430908
45479,0.6687939167022705,-6.446264266967773,6.090929985046387
45515,2.0368902683258057,-6.085546016693115,8.874381065368652
45551,2.7020950317382812,,14.842679023742676
45552,,-7.403393268585205,
45586,1.7521443367004395,-9.305088996887207,13.999807357788086
45622,-1.7730815410614014,-8.35992431640625,8.775676727294922
45658,0.11246266216039658,-4.5924248695373535,5.817550182342529
45694,0.8967102766036987,-5.143970489501953,5.657230854034424
45730,1.0456634759902954,-7.478767395019531,7.044469833374023
45766,,,8.439485549926758
45767,0.7573283910751343,-8.852845191955566,
45801,1.1216355562210083,-7.207181930541992,9.92841911315918
45837,-0.3122633695602417,,11.298908233642578
45838,,-9.129216194152832,
45872,,,7.7252278327941895
45873,0.0,-6.029912948608398,
45909,,,6.649653911590576
45910,0.7435696125030518,-5.311468124389648,
45945,,,10.583454132080078
45946,0.771087110042572,-7.051050186157227,
45981,,,10.676774978637695
45982,1.94297194480896,-7.0067830085754395,
46017,,,9.845867156982422
46018,1.963310956954956,-6.467799663543701,
46053,,,5.743372440338135
46054,-1.4488540887832642,-6.205785751342773,
46089,,,2.007578134536743
46090,0.5132604837417603,-4.956732273101807,
46125,-0.12323036789894104,,0.397208571434021
46126,,-1.8855443000793457,
46160,-0.13100704550743103,,0.5772684812545776
46161,,-0.5072783827781677,
46196,1.0546365976333618,-3.1334011554718018,3.422334671020508
46230,0.21655045449733734,-7.022336483001709,9.5802640914917
46271,0.4205385744571686,,9.660423278808594
46272,,-7.563114166259766,
46302,0.22911277413368225,-6.748956203460693,8.108677864074707
46339,0.03170489892363548,-6.387042045593262,8.634500503540039
46376,0.3595215976238251,-6.465406894683838,8.664410591125488
46410,1.171286702156067,-7.960322856903076,9.208778381347656
46446,1.8556339740753174,-8.7445707321167,9.78245735168457
46482,,,8.361719131469727
46483,1.3692927360534668,-6.0538411140441895,
46519,,,9.06999397277832
46520,-0.2847459018230438,-5.161916732788086,
46556,0.4085744619369507,-6.650252342224121,9.757332801818848
46591,,,8.947959899902344
46592,1.2999008893966675,-8.535198211669922,
46627,1.2562319040298462,,8.332406997680664
46628,,-8.85344409942627,
46662,,,7.3645100593566895
46663,1.0761719942092896,-6.857231616973877,
46701,1.2161520719528198,-6.028716564178467,7.612765312194824
46735,,,7.877171993255615
46736,0.4295116662979126,-6.643671989440918,
46770,1.0235298871994019,-7.261020183563232,8.0081787109375
46807,0.43130627274513245,,11.819347381591797
46808,,-9.037093162536621,
46842,-0.7411768436431885,,10.894521713256836
46843,,-8.462217330932617,
46878,-0.35533416271209717,,7.15513801574707
46879,,-5.705087184906006,
46913,,,6.5712890625
46914,1.1569297313690186,-5.174479007720947,
65684,,,6.975078105926514
65685,,,6.607779502868652
65686,3.34576416015625,,3.518047571182251
65687,0.9122636318206787,-6.724429607391357,
65688,,-2.593221426010132,
65713,0.18903298676013947,-5.745167255401611,4.59421968460083
65748,,,7.452445983886719
65749,-0.27756741642951965,-6.909275531768799,
65784,,,7.554141044616699
65785,-0.24227328598499298,-8.941978454589844,
65820,,,5.0255255699157715
65821,1.9537396430969238,-7.532007694244385,
65858,2.317448616027832,-9.495318412780762,7.0271220207214355
65892,0.4289134442806244,-5.90369176864624,4.767699241638184
65928,-0.4743770956993103,-5.712863922119141,5.879165172576904
65964,1.0504491329193115,-8.00100040435791,5.812166213989258
66000,1.6785650253295898,-7.916055679321289,7.863413333892822
66036,-0.21236300468444824,-13.302897453308105,11.067402839660645
66071,-0.20877377688884735,-6.062216281890869,3.7465620040893555
66107,,,2.4125633239746094
66108,0.5521438121795654,-1.6450655460357666,
66144,1.5290136337280273,-6.352345943450928,5.1774702072143555
66181,,,7.718647480010986
66182,2.9425735473632812,-9.347561836242676,
66215,,,7.699504852294922
66216,0.42831525206565857,-9.42054271697998,
66251,-0.37028929591178894,-9.323633193969727,6.706483840942383
66287,,,6.422934055328369
66288,0.10827522724866867,-7.910671710968018,
66324,0.07118647545576096,-6.252445697784424,3.1968109607696533
66359,,,3.4067811965942383
66360,1.0827522277832031,-4.313661098480225,
66394,,,8.734400749206543
66395,2.89890456199646,-10.328021049499512,
66430,,,7.468597888946533
66431,0.3517449200153351,-10.235299110412598,
66467,-0.3696911036968231,-4.974678039550781,3.6580276489257812
66503,,,5.074578762054443
66504,0.20877377688884735,-4.9124650955200195,
66539,3.597608804702759,-9.503693580627441,6.526423931121826
66575,1.3986048698425293,-10.750353813171387,7.382455825805664
66611,1.4243277311325073,-6.957729816436768,7.915457248687744
66646,,,8.886942863464355
66647,0.9475577473640442,-5.264808177947998,
66686,0.22552353143692017,-6.067600250244141,7.849056243896484
66718,,,7.832306861877441
66719,1.6444673538208008,-8.138587951660156,
66755,1.6671991348266602,-9.336195945739746,10.628918647766113
66791,0.7369893789291382,-8.228917121887207,13.300504684448242
66827,0.2267199456691742,-8.552546501159668,11.182258605957031
66862,2.022533416748047,-8.172087669372559,6.08614444732666
66897,2.3018953800201416,-6.382854461669922,4.246063709259033
66933,1.7539390325546265,-5.306682586669922,4.131806373596191
66969,,,3.8255252838134766
66970,-0.4654040038585663,-5.218746185302734,
67005,0.4426721930503845,-3.57906436920166,3.661616802215576
67041,0.1902294009923935,-2.86061954498291,2.916252613067627
67077,1.9250258207321167,,4.335794448852539
67078,,-4.028914928436279,
67113,,,4.267599105834961
67114,1.3298112154006958,-4.9501519203186035,
67149,0.7501499056816101,-6.20638370513916,6.442076683044434
67184,0.268594354391098,-8.473583221435547,9.527023315429688
67220,,,8.58604621887207
67221,0.17288143932819366,-7.782655715942383,
67256,1.2526426315307617,-4.992624282836914,4.787439823150635
67292,4.015156269073486,-7.83410120010376,8.591429710388184
67328,3.4372897148132324,-10.930414199829102,13.797613143920898
67364,-0.16749759018421173,-8.513663291931152,8.349156379699707
67400,-1.150349497795105,-5.517251014709473,9.271589279174805
67436,1.1341979503631592,-5.358128070831299,10.593624114990234
67472,1.1084750890731812,-7.875975608825684,8.556135177612305
67507,,,6.5766730308532715
67508,1.843071699142456,-8.651848793029785,
67543,,,8.5764741897583
67544,1.0271191596984863,-7.932207107543945,
67579,,,8.837292671203613
67580,-0.10229317098855972,-6.400800704956055,
67615,-0.02512463741004467,-6.0197434425354,7.909475326538086
67651,,,9.110074043273926
67652,1.1258230209350586,-7.463213920593262,
67687,0.8632107973098755,-11.494522094726562,10.322038650512695
67723,2.1278176307678223,-7.351947784423828,7.403393268585205
67758,,,5.73978328704834
67759,2.586641311645508,-4.925625324249268,
67794,1.4333007335662842,-6.461817741394043,6.618547439575195
67831,-0.1950150430202484,-5.5345988273620605,5.420939922332764
67866,-1.2436695098876953,-4.150351047515869,5.989234924316406
67902,0.2763710021972656,-3.624528169631958,4.659423828125
67938,1.771286964416504,-3.455834150314331,4.732405185699463
67974,2.079961061477661,-3.7357943058013916,5.402395248413086
68010,1.9423737525939941,-4.345963954925537,5.467599868774414
68045,0.8404789566993713,-5.298307418823242,4.805386066436768
68081,,,6.513861656188965
68082,-0.18723836541175842,-5.741578102111816,
68117,,,9.614361763000488
68118,0.3684946894645691,-7.475776195526123,
68153,,,10.501500129699707
68154,0.9523434042930603,-8.22831916809082,
68189,,,8.609973907470703
68190,1.1012966632843018,-8.904291152954102,
68225,0.760917603969574,-8.691329956054688,7.376473903656006
68261,0.981655478477478,-6.916453838348389,7.725826263427734
68297,1.5846468210220337,-6.786643028259277,9.93260669708252
68333,0.7728816866874695,-6.736992359161377,9.456435203552246
68369,1.1730812788009644,,7.971090316772461
68370,,-6.283552169799805,
68404,1.8586249351501465,-6.214160442352295,7.090531826019287
68441,1.9435701370239258,-8.50289535522461,7.777271747589111
68476,,,6.725028038024902
68477,1.5978072881698608,-7.682755470275879,
68513,1.7138592004776,-6.657430648803711,7.210771083831787
68548,,,9.287142753601074
68549,0.10408778488636017,-8.094919204711914,
68584,,,8.764909744262695
68585,0.8243274092674255,-7.05763053894043,
68620,0.8225327730178833,-7.626523971557617,8.321041107177734
68655,0.9415757060050964,-7.938787460327148,9.034101486206055
68692,1.7353945970535278,-6.949355125427246,7.99083137512207
68727,2.6075785160064697,-5.641677379608154,7.292725086212158
68774,2.4059832096099854,-5.91804838180542,8.693124771118164
68798,,,8.667402267456055
68799,2.782254457473755,-6.311069488525391,
68834,-0.6909275650978088,-5.635695457458496,6.447460651397705
68870,-0.5545366406440735,-4.5924248695373535,4.209573268890381
68906,-0.6376872062683105,-3.191427230834961,1.978864312171936
68942,0.7034898400306702,-2.595614433288574,1.3627125024795532
68977,,,4.007379531860352
68978,1.8400806188583374,-3.7405800819396973,
69014,1.1371889114379883,-5.505885124206543,9.382855415344238
69050,0.3248256742954254,-7.051648139953613,9.864411354064941
69086,-0.08673982322216034,-6.872186660766602,8.177471160888672
69122,0.49172505736351013,-5.8959150314331055,5.178068161010742
69158,1.7688941955566406,-7.628318786621094,5.618347644805908
69194,3.4618160724639893,,9.329615592956543
69195,,-9.211769104003906,
69230,2.2271196842193604,-8.583653450012207,9.991828918457031
69268,1.0259226560592651,-7.699504852294922,10.067801475524902
69303,-0.8183453679084778,-7.913064479827881,10.145567893981934
69341,0.5276173949241638,-7.21316385269165,8.769695281982422
69374,,,6.217151641845703
69375,1.036690354347229,-7.7180495262146,
69410,,,6.315855503082275
69411,2.379662036895752,-7.83410120010376,
69447,0.5563312768936157,,5.280959606170654
69448,,-7.914859294891357,
69483,0.5365904569625854,-6.5318074226379395,5.383851051330566
69518,0.7202396392822266,,6.697510719299316
69519,,-7.895716667175293,
69555,1.353141188621521,-7.029514789581299,6.337390899658203
69590,2.296511650085449,-7.990232944488525,6.096911907196045
69625,1.1162517070770264,-9.655637741088867,6.471388816833496
69661,0.9672985672950745,-8.048258781433105,5.347360610961914
69699,-0.26560330390930176,-7.667799949645996,5.665007591247559
69733,,,3.954737663269043
69734,0.4941178858280182,-6.988836765289307,
69769,1.2867404222488403,-9.185447692871094,6.232106685638428
69804,0.037088751792907715,-10.814960479736328,7.474579811096191
69840,0.7992027401924133,-5.965306758880615,3.483949661254883
69876,,,3.5946178436279297
69877,1.119242787361145,-5.849255084991455,
69913,3.422334671020508,,5.722435474395752
69914,,-9.518648147583008,
69949,,,6.353542327880859
69950,2.5393829345703125,-8.459226608276367,
69985,,,6.568896293640137
69986,0.6771687865257263,-8.023134231567383,
70021,-0.33858439326286316,-7.891529083251953,6.8620171546936035
70056,,,6.220740795135498
70057,1.9196419715881348,-7.324429988861084,
70091,,,4.31306266784668
